run.number,step,p.transition,conform.fixation,sample.size,population,mean.p.conform,mean.conform,mean.action,conformist.mortality,contrarian.mortality,environment
11,1721,0.1,TRUE,5,1000,0.880143053,0.939,0.129,0.199792961,0.029411765,1
12,1646,0.1,TRUE,50,1000,0.732948456,0.845,0.821,0.049516908,0.197674419,1
15,1609,0.3,TRUE,5,1000,0.828350221,0.82,0.404,0.100123609,0.178010471,0
16,1503,0.3,TRUE,50,1000,0.79309453,0.856,0.198,0.2,0.05,1
10,1660,0.05,TRUE,50,1000,0.826072125,0.873,0.159,0.048951049,0.197183099,0
14,1769,0.2,TRUE,50,1000,0.709558267,0.652,0.383,0.198250729,0.047770701,1
13,1880,0.2,TRUE,5,1000,0.851534788,0.933,0.094,0.050646552,0.194444444,0
11,1722,0.1,TRUE,5,1000,0.878371379,0.922,0.157,0.198083067,0.049180328,1
15,1610,0.3,TRUE,5,1000,0.829099103,0.826,0.315,0.093902439,0.116666667,0
12,1647,0.1,TRUE,50,1000,0.733868532,0.862,0.834,0.049704142,0.2,1
16,1504,0.3,TRUE,50,1000,0.793727926,0.83,0.229,0.199766355,0.048611111,1
10,1661,0.05,TRUE,50,1000,0.827182817,0.885,0.138,0.049255441,0.196850394,0
14,1770,0.2,TRUE,50,1000,0.708901221,0.627,0.401,0.197852761,0.048850575,1
13,1881,0.2,TRUE,5,1000,0.850942129,0.913,0.15,0.198285102,0.044776119,1
11,1723,0.1,TRUE,5,1000,0.876970918,0.907,0.187,0.196312364,0.051282051,1
15,1611,0.3,TRUE,5,1000,0.827716695,0.811,0.336,0.175544794,0.08045977,1
12,1648,0.1,TRUE,50,1000,0.734291046,0.82,0.783,0.199535963,0.043478261,0
16,1505,0.3,TRUE,50,1000,0.791077241,0.791,0.257,0.2,0.047058824,1
10,1662,0.05,TRUE,50,1000,0.827463575,0.899,0.121,0.049717514,0.2,0
13,1882,0.2,TRUE,5,1000,0.852710359,0.895,0.194,0.198247536,0.034482759,1
14,1771,0.2,TRUE,50,1000,0.709470754,0.609,0.438,0.19138756,0.058981233,1
11,1724,0.1,TRUE,5,1000,0.874337769,0.886,0.206,0.195148842,0.043010753,1
15,1612,0.3,TRUE,5,1000,0.830858136,0.83,0.304,0.075215783,0.19047619,0
12,1649,0.1,TRUE,50,1000,0.735436591,0.783,0.743,0.2,0.05,0
16,1506,0.3,TRUE,50,1000,0.793275812,0.813,0.214,0.049304678,0.196172249,0
10,1663,0.05,TRUE,50,1000,0.82665855,0.908,0.114,0.04894327,0.198019802,0
13,1883,0.2,TRUE,5,1000,0.853023655,0.905,0.133,0.05698324,0.161904762,0
14,1772,0.2,TRUE,50,1000,0.706162021,0.599,0.463,0.18226601,0.069053708,1
11,1725,0.1,TRUE,5,1000,0.871664211,0.875,0.225,0.193002257,0.052631579,1
15,1613,0.3,TRUE,5,1000,0.832054708,0.846,0.275,0.078313253,0.158823529,0
12,1650,0.1,TRUE,50,1000,0.735390799,0.749,0.713,0.199233716,0.046082949,0
16,1507,0.3,TRUE,50,1000,0.793421869,0.83,0.189,0.049200492,0.197860963,0
10,1664,0.05,TRUE,50,1000,0.827312357,0.919,0.103,0.049559471,0.195652174,0
13,1884,0.2,TRUE,5,1000,0.852393439,0.904,0.119,0.053038674,0.168421053,0
14,1773,0.2,TRUE,50,1000,0.705669156,0.601,0.506,0.151919866,0.092269327,1
11,1726,0.1,TRUE,5,1000,0.871413251,0.856,0.253,0.192,0.048,1
15,1614,0.3,TRUE,5,1000,0.829862077,0.826,0.305,0.179669031,0.077922078,1
12,1651,0.1,TRUE,50,1000,0.73462681,0.714,0.68,0.198931909,0.047808765,0
16,1508,0.3,TRUE,50,1000,0.793753471,0.846,0.179,0.04939759,0.2,0
10,1665,0.05,TRUE,50,1000,0.825756543,0.923,0.102,0.048966268,0.197530864,0
13,1885,0.2,TRUE,5,1000,0.852394309,0.913,0.113,0.049778761,0.197916667,0
14,1774,0.2,TRUE,50,1000,0.702950517,0.608,0.524,0.138103161,0.107769424,1
11,1727,0.1,TRUE,5,1000,0.868025822,0.845,0.27,0.185747664,0.076388889,1
15,1615,0.3,TRUE,5,1000,0.824620183,0.814,0.352,0.171912833,0.091954023,1
12,1652,0.1,TRUE,50,1000,0.734348747,0.686,0.643,0.198879552,0.048951049,0
16,1509,0.3,TRUE,50,1000,0.795174404,0.861,0.158,0.04964539,0.194805195,0
10,1666,0.05,TRUE,50,1000,0.825640901,0.928,0.093,0.049837486,0.194805195,0
13,1886,0.2,TRUE,5,1000,0.851388288,0.919,0.101,0.051478642,0.172413793,0
11,1728,0.1,TRUE,5,1000,0.867195536,0.833,0.256,0.186982249,0.077419355,1
14,1775,0.2,TRUE,50,1000,0.703695189,0.632,0.579,0.095394737,0.147959184,1
15,1616,0.3,TRUE,5,1000,0.827543081,0.829,0.319,0.084766585,0.155913978,0
12,1653,0.1,TRUE,50,1000,0.736992211,0.719,0.697,0.051020408,0.197452229,1
10,1667,0.05,TRUE,50,1000,0.826575246,0.93,0.085,0.049568966,0.194444444,0
16,1510,0.3,TRUE,50,1000,0.795154788,0.874,0.144,0.049941928,0.194244604,0
13,1887,0.2,TRUE,5,1000,0.852885825,0.925,0.098,0.050054407,0.197530864,0
11,1729,0.1,TRUE,5,1000,0.865556233,0.817,0.298,0.18727491,0.05988024,1
14,1776,0.2,TRUE,50,1000,0.70293409,0.668,0.605,0.071202532,0.1875,1
15,1617,0.3,TRUE,5,1000,0.830411857,0.855,0.269,0.063932449,0.216374269,0
12,1654,0.1,TRUE,50,1000,0.73419887,0.687,0.657,0.198887344,0.049822064,0
10,1668,0.05,TRUE,50,1000,0.826595953,0.931,0.087,0.049462366,0.2,0
16,1511,0.3,TRUE,50,1000,0.794845303,0.883,0.138,0.049199085,0.198412698,0
13,1888,0.2,TRUE,5,1000,0.853951261,0.929,0.095,0.050810811,0.186666667,0
11,1730,0.1,TRUE,5,1000,0.863296812,0.802,0.331,0.17747858,0.071038251,1
14,1777,0.2,TRUE,50,1000,0.698151576,0.638,0.583,0.19011976,0.057228916,0
15,1618,0.3,TRUE,5,1000,0.831800579,0.871,0.225,0.064327485,0.2,0
12,1655,0.1,TRUE,50,1000,0.732315431,0.658,0.628,0.199417758,0.047923323,0
10,1669,0.05,TRUE,50,1000,0.826401522,0.935,0.082,0.049409237,0.188405797,0
16,1512,0.3,TRUE,50,1000,0.793611801,0.84,0.202,0.199320498,0.042735043,1
13,1889,0.2,TRUE,5,1000,0.853962885,0.934,0.085,0.050592034,0.197183099,0
11,1731,0.1,TRUE,5,1000,0.862018952,0.789,0.388,0.16957606,0.075757576,1
15,1619,0.3,TRUE,5,1000,0.830454241,0.85,0.275,0.188289323,0.062015504,1
14,1778,0.2,TRUE,50,1000,0.699609406,0.675,0.653,0.05799373,0.185082873,1
12,1656,0.1,TRUE,50,1000,0.730895793,0.632,0.599,0.197568389,0.049707602,0
10,1670,0.05,TRUE,50,1000,0.828782542,0.943,0.083,0.049197861,0.2,0
13,1890,0.2,TRUE,5,1000,0.855286379,0.939,0.083,0.049250535,0.196969697,0
16,1513,0.3,TRUE,50,1000,0.793782085,0.814,0.248,0.2,0.05,1
11,1732,0.1,TRUE,5,1000,0.861327326,0.797,0.436,0.147021546,0.118483412,1
15,1620,0.3,TRUE,5,1000,0.8264651,0.83,0.285,0.184705882,0.073333333,1
14,1779,0.2,TRUE,50,1000,0.701480835,0.71,0.689,0.048888889,0.2,1
13,1891,0.2,TRUE,5,1000,0.856244874,0.943,0.079,0.048988285,0.196721311,0
12,1657,0.1,TRUE,50,1000,0.730572575,0.616,0.58,0.188291139,0.0625,0
10,1671,0.05,TRUE,50,1000,0.828236812,0.939,0.074,0.049840933,0.192982456,0
16,1514,0.3,TRUE,50,1000,0.794556861,0.833,0.185,0.049140049,0.198924731,0
11,1733,0.1,TRUE,5,1000,0.859465723,0.799,0.438,0.153074028,0.098522167,1
15,1621,0.3,TRUE,5,1000,0.825862968,0.813,0.33,0.180722892,0.058823529,1
14,1780,0.2,TRUE,50,1000,0.704722917,0.741,0.722,0.049295775,0.2,1
13,1892,0.2,TRUE,5,1000,0.8546297,0.945,0.081,0.049840933,0.192982456,0
10,1672,0.05,TRUE,50,1000,0.826715236,0.942,0.075,0.048988285,0.196721311,0
12,1658,0.1,TRUE,50,1000,0.729293119,0.61,0.57,0.193181818,0.057291667,0
11,1734,0.1,TRUE,5,1000,0.858082627,0.799,0.47,0.145181477,0.094527363,1
16,1515,0.3,TRUE,50,1000,0.794684983,0.804,0.255,0.199279712,0.047904192,1
15,1622,0.3,TRUE,5,1000,0.825155196,0.802,0.368,0.169741697,0.085561497,1
14,1781,0.2,TRUE,50,1000,0.704535128,0.757,0.747,0.049932524,0.196911197,1
13,1893,0.2,TRUE,5,1000,0.852813553,0.944,0.068,0.050793651,0.181818182,0
10,1673,0.05,TRUE,50,1000,0.825445408,0.94,0.071,0.049893843,0.189655172,0
12,1659,0.1,TRUE,50,1000,0.73043144,0.6,0.552,0.178688525,0.076923077,0
11,1735,0.1,TRUE,5,1000,0.857136542,0.804,0.518,0.12640801,0.134328358,1
16,1516,0.3,TRUE,50,1000,0.794883663,0.826,0.196,0.049751244,0.198979592,0
15,1623,0.3,TRUE,5,1000,0.821329362,0.792,0.395,0.163341646,0.075757576,1
14,1782,0.2,TRUE,50,1000,0.707402983,0.783,0.765,0.048877147,0.197530864,1
13,1894,0.2,TRUE,5,1000,0.853179239,0.949,0.079,0.05190678,0.160714286,0
10,1674,0.05,TRUE,50,1000,0.825610744,0.941,0.076,0.05,0.2,0
12,1660,0.1,TRUE,50,1000,0.727806274,0.597,0.527,0.175,0.0775,0
11,1736,0.1,TRUE,5,1000,0.8566058,0.809,0.537,0.121890547,0.132653061,1
16,1517,0.3,TRUE,50,1000,0.795586358,0.847,0.175,0.049636804,0.195402299,0
15,1624,0.3,TRUE,5,1000,0.821448514,0.796,0.454,0.141414141,0.125,1
14,1783,0.2,TRUE,50,1000,0.708576534,0.744,0.7,0.199233716,0.046082949,0
13,1895,0.2,TRUE,5,1000,0.853568434,0.949,0.063,0.049525817,0.196078431,0
10,1675,0.05,TRUE,50,1000,0.825824512,0.947,0.075,0.049946865,0.186440678,0
12,1661,0.1,TRUE,50,1000,0.726966028,0.595,0.497,0.152428811,0.091811414,0
11,1737,0.1,TRUE,5,1000,0.859189387,0.814,0.569,0.117428925,0.136125654,1
16,1518,0.3,TRUE,50,1000,0.795186675,0.823,0.236,0.199527745,0.045751634,1
15,1625,0.3,TRUE,5,1000,0.819877609,0.794,0.478,0.139447236,0.112745098,1
14,1784,0.2,TRUE,50,1000,0.706454814,0.703,0.687,0.198924731,0.046875,0
13,1896,0.2,TRUE,5,1000,0.853792373,0.954,0.069,0.049525817,0.196078431,0
10,1676,0.05,TRUE,50,1000,0.826319791,0.951,0.065,0.049630412,0.188679245,0
11,1738,0.1,TRUE,5,1000,0.860911533,0.831,0.623,0.098280098,0.155913978,1
12,1662,0.1,TRUE,50,1000,0.727532926,0.604,0.479,0.157983193,0.083950617,0
16,1519,0.3,TRUE,50,1000,0.795538366,0.837,0.177,0.04981774,0.197740113,0
15,1626,0.3,TRUE,5,1000,0.81700315,0.796,0.534,0.122166247,0.131067961,1
13,1897,0.2,TRUE,5,1000,0.854074055,0.955,0.067,0.049266247,0.195652174,0
14,1785,0.2,TRUE,50,1000,0.708286004,0.732,0.705,0.049786629,0.198653199,1
11,1739,0.1,TRUE,5,1000,0.862053143,0.841,0.688,0.087845969,0.153846154,1
10,1677,0.05,TRUE,50,1000,0.825649465,0.952,0.07,0.049421661,0.183673469,0
12,1663,0.1,TRUE,50,1000,0.729859924,0.626,0.433,0.102649007,0.146464646,0
15,1627,0.3,TRUE,5,1000,0.818858133,0.809,0.591,0.103015075,0.161764706,1
16,1520,0.3,TRUE,50,1000,0.793880174,0.858,0.162,0.048984468,0.196319018,0
13,1898,0.2,TRUE,5,1000,0.854273152,0.927,0.135,0.19895288,0.044444444,1
14,1786,0.2,TRUE,50,1000,0.710542138,0.761,0.742,0.049180328,0.197761194,1
11,1740,0.1,TRUE,5,1000,0.862961777,0.851,0.738,0.072532699,0.176100629,1
10,1678,0.05,TRUE,50,1000,0.827045298,0.951,0.072,0.049369748,0.1875,0
12,1664,0.1,TRUE,50,1000,0.730076859,0.665,0.372,0.062300319,0.181818182,0
15,1628,0.3,TRUE,5,1000,0.818232163,0.815,0.645,0.095179234,0.157068063,1
16,1521,0.3,TRUE,50,1000,0.79539532,0.877,0.149,0.048951049,0.197183099,0
13,1899,0.2,TRUE,5,1000,0.851850521,0.898,0.164,0.198489752,0.04109589,1
14,1787,0.2,TRUE,50,1000,0.712134404,0.784,0.77,0.049934297,0.19665272,1
11,1741,0.1,TRUE,5,1000,0.861882462,0.866,0.766,0.0693302,0.174496644,1
10,1679,0.05,TRUE,50,1000,0.827284617,0.949,0.069,0.049421661,0.183673469,0
12,1665,0.1,TRUE,50,1000,0.728496958,0.648,0.395,0.195488722,0.053731343,1
15,1629,0.3,TRUE,5,1000,0.816163485,0.805,0.578,0.159509202,0.081081081,0
16,1522,0.3,TRUE,50,1000,0.793824092,0.887,0.135,0.049030787,0.195121951,0
13,1900,0.2,TRUE,5,1000,0.850297499,0.877,0.208,0.19376392,0.058823529,1
11,1742,0.1,TRUE,5,1000,0.861495502,0.877,0.781,0.061200924,0.208955224,1
14,1788,0.2,TRUE,50,1000,0.714686792,0.801,0.777,0.049744898,0.199074074,1
10,1680,0.05,TRUE,50,1000,0.826915505,0.952,0.069,0.049525817,0.196078431,0
15,1630,0.3,TRUE,5,1000,0.81440673,0.81,0.559,0.145341615,0.123076923,0
12,1666,0.1,TRUE,50,1000,0.726395095,0.622,0.421,0.194444444,0.053977273,1
16,1523,0.3,TRUE,50,1000,0.794020037,0.899,0.124,0.049605411,0.194690265,0
13,1901,0.2,TRUE,5,1000,0.847136745,0.843,0.227,0.193842645,0.048780488,1
11,1743,0.1,TRUE,5,1000,0.864034447,0.893,0.837,0.054732041,0.211382114,1
14,1789,0.2,TRUE,50,1000,0.716226658,0.78,0.724,0.199750312,0.045226131,0
10,1681,0.05,TRUE,50,1000,0.826119579,0.955,0.059,0.049369748,0.1875,0
15,1631,0.3,TRUE,5,1000,0.813046585,0.818,0.515,0.12962963,0.142105263,0
12,1667,0.1,TRUE,50,1000,0.723821649,0.6,0.462,0.183279743,0.060846561,1
16,1524,0.3,TRUE,50,1000,0.793945891,0.868,0.186,0.199110122,0.04950495,1
13,1902,0.2,TRUE,5,1000,0.846087124,0.829,0.281,0.183867141,0.070063694,1
11,1744,0.1,TRUE,5,1000,0.867915995,0.902,0.862,0.054871221,0.186915888,1
14,1790,0.2,TRUE,50,1000,0.716589909,0.801,0.783,0.05,0.2,1
15,1632,0.3,TRUE,5,1000,0.814292137,0.823,0.451,0.124694377,0.10989011,0
10,1682,0.05,TRUE,50,1000,0.82696517,0.96,0.064,0.04921466,0.2,0
12,1668,0.1,TRUE,50,1000,0.722543431,0.594,0.49,0.168333333,0.0825,1
16,1525,0.3,TRUE,50,1000,0.790531496,0.832,0.217,0.199308756,0.045454545,1
11,1745,0.1,TRUE,5,1000,0.866749285,0.911,0.871,0.05210643,0.183673469,1
13,1903,0.2,TRUE,5,1000,0.84924943,0.85,0.243,0.066344994,0.187134503,0
14,1791,0.2,TRUE,50,1000,0.721469108,0.823,0.799,0.049937578,0.195979899,1
10,1683,0.05,TRUE,50,1000,0.82685991,0.957,0.062,0.05,0.2,0
15,1633,0.3,TRUE,5,1000,0.814284892,0.819,0.368,0.106925881,0.107344633,0
12,1669,0.1,TRUE,50,1000,0.721829691,0.593,0.486,0.156565657,0.096059113,1
16,1526,0.3,TRUE,50,1000,0.789286522,0.808,0.24,0.199519231,0.047619048,1
11,1746,0.1,TRUE,5,1000,0.868699894,0.923,0.886,0.051591658,0.191011236,1
13,1904,0.2,TRUE,5,1000,0.845812797,0.832,0.297,0.184705882,0.06,1
10,1684,0.05,TRUE,50,1000,0.825713447,0.952,0.06,0.049111808,0.186046512,0
14,1792,0.2,TRUE,50,1000,0.723269088,0.834,0.811,0.04981774,0.197740113,1
15,1634,0.3,TRUE,5,1000,0.817050552,0.837,0.329,0.083028083,0.187845304,0
12,1670,0.1,TRUE,50,1000,0.718890579,0.582,0.458,0.175379427,0.078624079,1
16,1527,0.3,TRUE,50,1000,0.791565631,0.782,0.26,0.199257426,0.046875,1
11,1747,0.1,TRUE,5,1000,0.869449334,0.926,0.905,0.05092091,0.194805195,1
13,1905,0.2,TRUE,5,1000,0.847189022,0.817,0.309,0.183894231,0.05952381,1
14,1793,0.2,TRUE,50,1000,0.724340527,0.85,0.825,0.049160671,0.198795181,1
15,1635,0.3,TRUE,5,1000,0.816608565,0.821,0.355,0.17562724,0.055214724,1
10,1685,0.05,TRUE,50,1000,0.826596339,0.955,0.065,0.049369748,0.1875,0
12,1671,0.1,TRUE,50,1000,0.720037787,0.578,0.482,0.173539519,0.076555024,1
11,1748,0.1,TRUE,5,1000,0.865920326,0.898,0.84,0.198704104,0.040540541,0
16,1528,0.3,TRUE,50,1000,0.790441143,0.812,0.212,0.049872123,0.197247706,0
13,1906,0.2,TRUE,5,1000,0.847706121,0.807,0.376,0.167686659,0.087431694,1
14,1794,0.2,TRUE,50,1000,0.722641904,0.809,0.767,0.2,0.046666667,0
15,1636,0.3,TRUE,5,1000,0.818055443,0.83,0.29,0.081607795,0.162011173,0
10,1686,0.05,TRUE,50,1000,0.82568045,0.953,0.058,0.04921466,0.2,0
12,1672,0.1,TRUE,50,1000,0.721225601,0.596,0.473,0.131487889,0.116113744,0
11,1749,0.1,TRUE,5,1000,0.865518393,0.909,0.86,0.048997773,0.225490196,1
16,1529,0.3,TRUE,50,1000,0.790365091,0.831,0.182,0.049261084,0.196808511,0
13,1907,0.2,TRUE,5,1000,0.848953249,0.811,0.43,0.148698885,0.113989637,1
15,1637,0.3,TRUE,5,1000,0.820022809,0.845,0.235,0.06626506,0.176470588,0
14,1795,0.2,TRUE,50,1000,0.720548529,0.774,0.73,0.199011125,0.047120419,0
10,1687,0.05,TRUE,50,1000,0.826484007,0.951,0.067,0.049317943,0.191489362,0
11,1750,0.1,TRUE,5,1000,0.866551563,0.922,0.886,0.04950495,0.208791209,1
16,1530,0.3,TRUE,50,1000,0.791564662,0.849,0.169,0.049338147,0.195266272,0
12,1673,0.1,TRUE,50,1000,0.722985951,0.629,0.43,0.08557047,0.165841584,0
13,1908,0.2,TRUE,5,1000,0.849226061,0.815,0.447,0.150431566,0.08994709,1
15,1638,0.3,TRUE,5,1000,0.823571232,0.857,0.209,0.063905325,0.174193548,0
14,1796,0.2,TRUE,50,1000,0.718267504,0.738,0.698,0.198966408,0.048672566,0
10,1688,0.05,TRUE,50,1000,0.827097057,0.946,0.071,0.049421661,0.183673469,0
11,1751,0.1,TRUE,5,1000,0.866518204,0.93,0.897,0.048806941,0.217948718,1
16,1531,0.3,TRUE,50,1000,0.791500492,0.824,0.229,0.199057715,0.046357616,1
13,1909,0.2,TRUE,5,1000,0.847924598,0.828,0.408,0.106748466,0.151351351,0
12,1674,0.1,TRUE,50,1000,0.724842619,0.673,0.352,0.052464229,0.191374663,0
15,1639,0.3,TRUE,5,1000,0.82283623,0.837,0.259,0.191365228,0.055944056,1
10,1689,0.05,TRUE,50,1000,0.828588018,0.949,0.075,0.049682875,0.185185185,0
14,1797,0.2,TRUE,50,1000,0.71709756,0.701,0.675,0.199186992,0.049618321,0
11,1752,0.1,TRUE,5,1000,0.867534143,0.938,0.905,0.050537634,0.185714286,1
16,1532,0.3,TRUE,50,1000,0.792562922,0.843,0.17,0.049757282,0.198863636,0
13,1910,0.2,TRUE,5,1000,0.847453179,0.832,0.321,0.092995169,0.13372093,0
12,1675,0.1,TRUE,50,1000,0.724127393,0.706,0.31,0.050520059,0.195718654,0
15,1640,0.3,TRUE,5,1000,0.822349485,0.826,0.297,0.185185185,0.067484663,1
10,1690,0.05,TRUE,50,1000,0.82833137,0.948,0.066,0.049525817,0.196078431,0
14,1798,0.2,TRUE,50,1000,0.714717065,0.68,0.638,0.199714693,0.046822742,0
11,1753,0.1,TRUE,5,1000,0.868554435,0.944,0.92,0.047974414,0.209677419,1
16,1533,0.3,TRUE,50,1000,0.794658553,0.86,0.164,0.049822064,0.197452229,0
13,1911,0.2,TRUE,5,1000,0.848172668,0.852,0.258,0.073317308,0.166666667,0
12,1676,0.1,TRUE,50,1000,0.723885818,0.739,0.29,0.050991501,0.197278912,0
15,1641,0.3,TRUE,5,1000,0.822991235,0.81,0.314,0.181598063,0.068965517,1
10,1691,0.05,TRUE,50,1000,0.830622774,0.948,0.072,0.049578059,0.192307692,0
14,1799,0.2,TRUE,50,1000,0.710829406,0.647,0.611,0.2,0.05,0
11,1754,0.1,TRUE,5,1000,0.871491391,0.95,0.918,0.049788136,0.196428571,1
16,1534,0.3,TRUE,50,1000,0.7962416,0.883,0.151,0.05,0.2,0
13,1912,0.2,TRUE,5,1000,0.848017339,0.828,0.29,0.187793427,0.040540541,1
12,1677,0.1,TRUE,50,1000,0.726098123,0.77,0.263,0.048714479,0.199233716,0
10,1692,0.05,TRUE,50,1000,0.830654807,0.953,0.07,0.049578059,0.192307692,0
15,1642,0.3,TRUE,5,1000,0.825181721,0.825,0.256,0.071604938,0.157894737,0
14,1800,0.2,TRUE,50,1000,0.716027205,0.689,0.662,0.058732612,0.184135977,1
11,1755,0.1,TRUE,5,1000,0.871579411,0.952,0.929,0.049473684,0.2,1
13,1913,0.2,TRUE,5,1000,0.846523485,0.812,0.332,0.18236715,0.052325581,1
16,1535,0.3,TRUE,50,1000,0.794730514,0.841,0.209,0.199320498,0.042735043,1
12,1678,0.1,TRUE,50,1000,0.725307616,0.79,0.219,0.049350649,0.2,0
10,1693,0.05,TRUE,50,1000,0.829450981,0.955,0.059,0.049317943,0.191489362,0
15,1643,0.3,TRUE,5,1000,0.824239224,0.811,0.302,0.181818182,0.074285714,1
14,1801,0.2,TRUE,50,1000,0.718793182,0.728,0.707,0.050798258,0.196141479,1
11,1756,0.1,TRUE,5,1000,0.87125841,0.954,0.933,0.050420168,0.1875,1
13,1914,0.2,TRUE,5,1000,0.845501805,0.819,0.299,0.089901478,0.127659574,0
16,1536,0.3,TRUE,50,1000,0.793077751,0.813,0.244,0.199762188,0.044025157,1
12,1679,0.1,TRUE,50,1000,0.724780104,0.812,0.202,0.049367089,0.2,0
10,1694,0.05,TRUE,50,1000,0.828885154,0.954,0.063,0.04921466,0.2,0
15,1644,0.3,TRUE,5,1000,0.825960892,0.82,0.282,0.085080148,0.126984127,0
14,1802,0.2,TRUE,50,1000,0.714892728,0.701,0.656,0.199175824,0.047794118,0
11,1757,0.1,TRUE,5,1000,0.870633664,0.955,0.933,0.050314465,0.173913043,1
13,1915,0.2,TRUE,5,1000,0.845898885,0.825,0.276,0.086691087,0.121546961,0
16,1537,0.3,TRUE,50,1000,0.793801342,0.78,0.264,0.199261993,0.048128342,1
12,1680,0.1,TRUE,50,1000,0.724897504,0.825,0.187,0.049261084,0.196808511,0
10,1695,0.05,TRUE,50,1000,0.829641765,0.954,0.065,0.049266247,0.195652174,0
15,1645,0.3,TRUE,5,1000,0.828234685,0.83,0.247,0.068292683,0.172222222,0
11,1758,0.1,TRUE,5,1000,0.872473042,0.96,0.94,0.04921466,0.2,1
14,1803,0.2,TRUE,50,1000,0.713388764,0.673,0.642,0.199714693,0.046822742,0
13,1916,0.2,TRUE,5,1000,0.848243554,0.843,0.232,0.064242424,0.182857143,0
12,1681,0.1,TRUE,50,1000,0.72338195,0.792,0.261,0.2,0.045714286,1
16,1538,0.3,TRUE,50,1000,0.790789614,0.752,0.284,0.2,0.05,1
10,1696,0.05,TRUE,50,1000,0.828868356,0.949,0.06,0.049266247,0.195652174,0
15,1646,0.3,TRUE,5,1000,0.829528605,0.847,0.227,0.068674699,0.164705882,0
11,1759,0.1,TRUE,5,1000,0.87552339,0.961,0.942,0.048958333,0.2,1
14,1804,0.2,TRUE,50,1000,0.715308164,0.71,0.679,0.053491828,0.19266055,1
13,1917,0.2,TRUE,5,1000,0.846950947,0.829,0.282,0.18742586,0.063694268,1
16,1539,0.3,TRUE,50,1000,0.787723655,0.729,0.325,0.199468085,0.048387097,1
12,1682,0.1,TRUE,50,1000,0.72252063,0.748,0.27,0.199494949,0.048076923,1
15,1647,0.3,TRUE,5,1000,0.832990871,0.865,0.209,0.056670602,0.209150327,0
10,1697,0.05,TRUE,50,1000,0.829230411,0.951,0.066,0.049525817,0.196078431,0
11,1760,0.1,TRUE,5,1000,0.876196925,0.937,0.866,0.199791883,0.051282051,0
14,1805,0.2,TRUE,50,1000,0.72101151,0.748,0.715,0.049295775,0.2,1
13,1918,0.2,TRUE,5,1000,0.845241559,0.823,0.348,0.172496984,0.087719298,1
12,1683,0.1,TRUE,50,1000,0.722482042,0.775,0.245,0.049465241,0.198412698,0
16,1540,0.3,TRUE,50,1000,0.78924792,0.709,0.335,0.198902606,0.04797048,1
10,1698,0.05,TRUE,50,1000,0.831033431,0.951,0.077,0.049421661,0.183673469,0
15,1648,0.3,TRUE,5,1000,0.833398908,0.845,0.252,0.191907514,0.051851852,1
11,1761,0.1,TRUE,5,1000,0.880704628,0.924,0.833,0.196371398,0.063492063,0
14,1806,0.2,TRUE,50,1000,0.723158927,0.777,0.752,0.049465241,0.198412698,1
13,1919,0.2,TRUE,5,1000,0.840412505,0.81,0.345,0.177399757,0.056497175,1
12,1684,0.1,TRUE,50,1000,0.722526125,0.795,0.223,0.049032258,0.2,0
16,1541,0.3,TRUE,50,1000,0.788074255,0.694,0.354,0.19887165,0.048109966,1
10,1699,0.05,TRUE,50,1000,0.832328183,0.946,0.066,0.049421661,0.183673469,0
15,1649,0.3,TRUE,5,1000,0.836431669,0.863,0.216,0.063905325,0.180645161,0
11,1762,0.1,TRUE,5,1000,0.877223405,0.908,0.804,0.194805195,0.052631579,0
14,1807,0.2,TRUE,50,1000,0.725208355,0.798,0.781,0.048906049,0.197309417,1
13,1920,0.2,TRUE,5,1000,0.838075727,0.803,0.361,0.169135802,0.089473684,1
12,1685,0.1,TRUE,50,1000,0.722339911,0.819,0.198,0.049056604,0.2,0
16,1542,0.3,TRUE,50,1000,0.789659363,0.742,0.288,0.048991354,0.202614379,0
10,1700,0.05,TRUE,50,1000,0.833340518,0.944,0.071,0.049682875,0.185185185,0
15,1650,0.3,TRUE,5,1000,0.837019744,0.882,0.187,0.057937428,0.189781022,0
11,1763,0.1,TRUE,5,1000,0.875284894,0.888,0.787,0.193832599,0.054347826,0
14,1808,0.2,TRUE,50,1000,0.728963236,0.827,0.795,0.04887218,0.198019802,1
13,1921,0.2,TRUE,5,1000,0.836253582,0.789,0.375,0.165628892,0.091370558,1
12,1686,0.1,TRUE,50,1000,0.723484178,0.834,0.181,0.048840049,0.198895028,0
16,1543,0.3,TRUE,50,1000,0.7921478,0.778,0.25,0.049865229,0.197674419,0
10,1701,0.05,TRUE,50,1000,0.8336358,0.948,0.077,0.049788136,0.196428571,0
15,1651,0.3,TRUE,5,1000,0.838584491,0.889,0.16,0.06122449,0.144067797,0
11,1764,0.1,TRUE,5,1000,0.874595476,0.87,0.788,0.195945946,0.035714286,0
14,1809,0.2,TRUE,50,1000,0.729002615,0.84,0.821,0.049576784,0.196531792,1
13,1922,0.2,TRUE,5,1000,0.83787817,0.806,0.345,0.09252218,0.142180095,0
12,1687,0.1,TRUE,50,1000,0.721838195,0.79,0.236,0.199040767,0.048192771,1
15,1652,0.3,TRUE,5,1000,0.839804218,0.903,0.155,0.05624297,0.198198198,0
11,1765,0.1,TRUE,5,1000,0.87199396,0.849,0.748,0.195402299,0.038461538,0
